study,cohort,index,fused/s_ba,E-RBF/s_ba,record/s_ba,fused/q_ba,record/q_ba,V2 q=8_ba,V2 q=16_ba,V2 q=32_ba,V2 ens_ba,"U1: V2{8,16,32}+record/q_ba","U2: V2{8,16,32}+fused/q+record/q_ba",U3: V2ens+record/q (equal)_ba,"U4: V2{8,16,32}+fused/q_ba",U5: fused/q+record/q_ba,"U6: V2{8,16,32}+record/s_ba",U7: fused/s+record/s_ba,fused/s_f1,E-RBF/s_f1,record/s_f1,fused/q_f1,record/q_f1,V2 q=8_f1,V2 q=16_f1,V2 q=32_f1,V2 ens_f1,"U1: V2{8,16,32}+record/q_f1","U2: V2{8,16,32}+fused/q+record/q_f1",U3: V2ens+record/q (equal)_f1,"U4: V2{8,16,32}+fused/q_f1",U5: fused/q+record/q_f1,"U6: V2{8,16,32}+record/s_f1",U7: fused/s+record/s_f1
partition,UCI-489,10,0.85,0.8625,0.8625,0.85,0.8625,0.85,0.85,0.825,0.8375,0.875,0.875,0.875,0.8625,0.875,0.85,0.85,0.8490102707749767,0.8613632119514472,0.862156862745098,0.8498039215686275,0.862156862745098,0.8496031746031747,0.8498039215686275,0.8248039215686275,0.8374509803921569,0.8748039215686274,0.8748039215686274,0.8748039215686274,0.8622549019607844,0.8747058823529411,0.8499019607843138,0.8490102707749767
partition,UCI-489,11,0.8375,0.825,0.8375,0.8625,0.8125,0.8625,0.825,0.8375,0.85,0.85,0.8375,0.85,0.8375,0.825,0.85,0.8375,0.8316097937150569,0.819359560288353,0.8322073660773353,0.8579271708683475,0.8048926237161531,0.8589245360762389,0.815679057784321,0.8316097937150569,0.8444575995040392,0.8444575995040392,0.8316097937150569,0.8444575995040392,0.8316097937150569,0.8171428571428571,0.8444575995040392,0.8322073660773353
partition,UCI-489,12,0.8375,0.8375,0.8375,0.85,0.825,0.825,0.825,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.825,0.85,0.8369561157796452,0.8367600373482726,0.8359375248074938,0.8490102707749767,0.8246031746031747,0.8236134453781514,0.8243090569561158,0.8116619981325865,0.8116619981325865,0.8116619981325865,0.8116619981325865,0.8116619981325865,0.8111624649859944,0.8119561157796452,0.8236134453781514,0.8494070961718021
partition,UCI-489,13,0.85,0.85,0.8625,0.8625,0.825,0.8125,0.85,0.8625,0.8625,0.8375,0.8625,0.8375,0.85,0.8625,0.8625,0.8625,0.8477909328373725,0.8477909328373725,0.8609375248074939,0.8609375248074939,0.8246031746031747,0.8088235294117647,0.8485845836310233,0.8620541549953314,0.8620541549953314,0.8358394855918077,0.8620541549953314,0.8358394855918077,0.8485845836310233,0.8609375248074939,0.8609375248074939,0.8609375248074939
partition,UCI-489,14,0.85,0.8625,0.875,0.8375,0.8625,0.825,0.825,0.825,0.825,0.85,0.8375,0.85,0.85,0.85,0.85,0.875,0.8496031746031747,0.8620541549953314,0.8749019607843138,0.8369561157796452,0.8620541549953314,0.8246078431372549,0.8246078431372549,0.8244117647058824,0.8246078431372549,0.8497058823529413,0.8370588235294119,0.8497058823529413,0.8497058823529413,0.8493090569561158,0.8497058823529413,0.8749019607843138
partition,UCI-489,15,0.8625,0.85,0.875,0.875,0.8625,0.85,0.85,0.875,0.8625,0.875,0.8625,0.875,0.8625,0.8625,0.8625,0.8875,0.8609375248074939,0.8482904659839644,0.8746078431372549,0.874407096171802,0.860124632849091,0.8486134453781512,0.8472768270601087,0.8741083099906628,0.8612605042016807,0.8741083099906628,0.8612605042016807,0.8741083099906628,0.8612605042016807,0.8612605042016807,0.8612605042016807,0.8872549019607844
seed,PD-252,21,0.7595260239997083,0.7334245176350439,0.7608837582521794,0.7556351898457161,0.7889274902432797,0.8091175183280447,0.81381077433709,0.7977851333114492,0.8163110478899952,0.7925219754167123,0.7847585439690703,0.7714584017215597,0.7977851333114492,0.7788060327534011,0.793163001057738,0.764609548820075,0.7722296712473353,0.7325960841277827,0.7396275435098965,0.756299117751279,0.7705251015930701,0.8042418520107308,0.8123824002084872,0.7990679502870732,0.8105297284536569,0.790863435503611,0.7858807319160126,0.7657565612087225,0.7991634519235764,0.7665242183974323,0.792736056277058,0.7629623409041735
seed,PD-252,20,0.7382372250793303,0.720611299558668,0.7608837582521794,0.7606959185906554,0.7889274902432797,0.8091175183280447,0.81381077433709,0.7977851333114492,0.8163110478899952,0.7925219754167123,0.7847585439690703,0.7714584017215597,0.7977851333114492,0.7840691906481381,0.793163001057738,0.7643359959149432,0.7489628556180566,0.715974839263777,0.7396275435098965,0.7594668973401112,0.7705251015930701,0.8042418520107308,0.8123824002084872,0.7990679502870732,0.8105297284536569,0.790863435503611,0.7858807319160126,0.7657565612087225,0.7991634519235764,0.7745539080060693,0.792736056277058,0.7579621437420432
seed,PD-252,22,0.7332476200897254,0.7356284422073897,0.7608837582521794,0.7529324871430135,0.7889274902432797,0.8091175183280447,0.81381077433709,0.7977851333114492,0.8163110478899952,0.7925219754167123,0.782126965021702,0.7714584017215597,0.8081090199511254,0.7634214173687857,0.793163001057738,0.7596910675858044,0.7473283923109643,0.7353494630161297,0.7396275435098965,0.7531227309040059,0.7705251015930701,0.8042418520107308,0.8123824002084872,0.7990679502870732,0.8105297284536569,0.790863435503611,0.7815865304286357,0.7657565612087225,0.8099653861845091,0.7541405666439175,0.792736056277058,0.7601769830266909
partition,UCI-489,16,0.8625,0.8625,0.875,0.875,0.9,0.875,0.8625,0.8625,0.875,0.8625,0.875,0.875,0.875,0.875,0.8625,0.8625,0.8620541549953314,0.8620541549953314,0.8749019607843138,0.8744070961718021,0.8999019607843138,0.8748039215686274,0.8622549019607844,0.8623529411764705,0.8748039215686274,0.8623529411764705,0.8748039215686274,0.8748039215686274,0.8748039215686274,0.8744070961718021,0.8623529411764705,0.8620541549953314
