cohort,normalization,gate,partition_seed,method,balanced_accuracy,balanced_accuracy_se,macro_f1,macro_f1_se
PD-252,rank,auto,6,SMOTE_LogReg,0.7519987598934967,0.027922775783774202,0.7576844011775519,0.027271632784132572
PD-252,rank,auto,6,Balanced_LinearSVM,0.7384733924207609,0.023942041960786063,0.742293753714671,0.02226169060308456
PD-252,rank,auto,6,Balanced_RandomForest,0.6154785352153773,0.02901264232754458,0.6226819129798828,0.0383799573977814
PD-252,standard,auto,7,PLS_DA,0.7619296421928001,0.011152157114858651,0.7526841749548547,0.015921590864546798
PD-252,standard,auto,7,Adaptive_Subspace_Fusion,0.7440328992960572,0.01924534316594813,0.7467670775135586,0.021666791372952587
PD-252,standard,auto,7,Subspace_q32,0.7438906517853886,0.018468691858301956,0.7468811649074807,0.022357940156517816
PD-252,standard,auto,7,Fused_Grassmann_GSMOTE,0.7422821607032134,0.019523391519701717,0.7617560617617827,0.0187625466039679
PD-252,standard,auto,7,Euclidean_RBF_GSMOTE,0.7388299230404496,0.017905698827086185,0.7412362434313653,0.015436914415934816
PD-252,standard,auto,7,Balanced_LogReg,0.738260021154758,0.032315981857577794,0.7416251675462202,0.03311232687248178
PD-252,standard,auto,7,SMOTE_LogReg,0.7331992924098187,0.027687392949675718,0.7393490024755345,0.029642448868104732
PD-252,standard,auto,7,Subspace_q8,0.7311376153481416,0.026971981916528488,0.7348551842538392,0.02618602769936002
PD-252,standard,auto,7,Subspace_q16,0.7280300543458438,0.026125527209107085,0.7226451446272727,0.026624217105621947
PD-252,standard,auto,7,Balanced_LinearSVM,0.7121840463945727,0.04321270192574105,0.720177758529337,0.04407553532907143
PD-252,standard,auto,7,Balanced_RandomForest,0.6630493854178064,0.030048056332236416,0.6820149339494728,0.03464448913782412
PD-252,standard,auto,8,PLS_DA,0.7533710836342415,0.02281705592498994,0.7505003588676514,0.02109085635403192
PD-252,standard,auto,8,Adaptive_Subspace_Fusion,0.7331391107706897,0.017462588134296086,0.7369963114404354,0.023620826417759144
PD-252,standard,auto,8,Subspace_q32,0.7330679870153556,0.013385041795569708,0.7360836167507232,0.01792416900956576
PD-252,standard,auto,8,Subspace_q8,0.7280783820257505,0.01384063087126925,0.733246388072475,0.017789445209525884
PD-252,standard,auto,8,Subspace_q16,0.7227441003756793,0.023230382128294775,0.7251456182739527,0.024044382917199274
PD-252,standard,auto,8,Euclidean_RBF_GSMOTE,0.7200413976729767,0.030798390632056694,0.7196334495836277,0.028174231120122416
PD-252,standard,auto,8,Fused_Grassmann_GSMOTE,0.7180171061750009,0.005997702463797714,0.7314467484107492,0.00793784360469676
PD-252,standard,auto,8,Balanced_LogReg,0.712693766641135,0.026527244668736946,0.7191711934137562,0.027132202012830602
PD-252,standard,auto,8,Balanced_LinearSVM,0.7099910639384325,0.02495723422917817,0.717882435670577,0.030513220063131303
PD-252,standard,auto,8,SMOTE_LogReg,0.7050014589488274,0.030874270053656946,0.7115558110844151,0.031262934232764314
PD-252,standard,auto,8,Balanced_RandomForest,0.6775905460115986,0.02599528221455441,0.6973256544533165,0.032502618800334664
PD-252,rank,auto,7,Adaptive_Subspace_Fusion,0.7780036108983477,0.010218573805802836,0.7752135151558367,0.0056596178309209376
PD-252,rank,auto,7,Subspace_q16,0.7735839077944341,0.024776536747228958,0.7708351158411697,0.01621246273517064
PD-252,rank,auto,7,Subspace_q32,0.7729428821534083,0.009526928729858393,0.7729193181247976,0.004036418178410292
PD-252,rank,auto,7,SMOTE_LogReg,0.7725754094175147,0.015172529237806582,0.7795562513027324,0.018125113179720917
PD-252,rank,auto,7,Subspace_q8,0.77031130320604,0.02083069090131214,0.7673702573950235,0.012428332176125904
PD-252,rank,auto,7,Balanced_LogReg,0.7699438304701463,0.013226607934829208,0.7751576499041309,0.014917989382699377
PD-252,rank,auto,7,Euclidean_RBF_GSMOTE,0.7674061713535397,0.02405735265217684,0.7579327990466893,0.021288379971512086
PD-252,rank,auto,7,Fused_Grassmann_GSMOTE,0.7627503009081956,0.020487253701625446,0.7671452157613903,0.015899763941786625
PD-252,rank,auto,7,PLS_DA,0.7490343582448846,0.01969805996336666,0.7448781451946085,0.02358561508193644
PD-252,rank,auto,7,Balanced_LinearSVM,0.7302002407265565,0.020136456593947045,0.7422136897546914,0.024850356833363948
PD-252,rank,auto,7,Balanced_RandomForest,0.6490854214538425,0.0189998263977034,0.6697499624489918,0.025573310856398135
PD-252,rank,auto,8,Subspace_q8,0.7818534121165701,0.032882445568539594,0.777781085180235,0.03340773292930744
PD-252,rank,auto,8,Adaptive_Subspace_Fusion,0.7745769048400628,0.028374535189998246,0.7793446935483548,0.03453053793364473
PD-252,rank,auto,8,Subspace_q16,0.7561449100922786,0.02472086899730977,0.7580401306028866,0.033720098753091336
PD-252,rank,auto,8,Euclidean_RBF_GSMOTE,0.7538096801254695,0.014169583794158926,0.7449935198913025,0.011259634431136666
PD-252,rank,auto,8,PLS_DA,0.7535844549002444,0.0192323020084938,0.7504801189011715,0.018508959667449323
PD-252,rank,auto,8,Fused_Grassmann_GSMOTE,0.7460462486778277,0.020106101639902382,0.7375896917303704,0.014301168142325418
PD-252,rank,auto,8,Subspace_q32,0.7434629974103658,0.017703518617650803,0.7487513205774367,0.027290359088070405
PD-252,rank,auto,8,Balanced_LogReg,0.721960827223985,0.019184398053725252,0.7250758177893711,0.02314930615170312
PD-252,rank,auto,8,SMOTE_LogReg,0.7065762118393697,0.022732570003210117,0.7121414325253419,0.027427229232788414
PD-252,rank,auto,8,Balanced_LinearSVM,0.6937520516467885,0.018292050157197447,0.7025097984127873,0.02413967892449902
PD-252,rank,auto,8,Balanced_RandomForest,0.6625506072874494,0.024538220733094192,0.6838427745845435,0.03113215844173988
PD-252,standard,auto,9,Subspace_q8,0.7825546193967247,0.02468960386233344,0.783280101049969,0.021225972469803168
PD-252,standard,auto,9,PLS_DA,0.7795072400335558,0.01944720632935434,0.7742350150610686,0.01882532235402542
PD-252,standard,auto,9,Adaptive_Subspace_Fusion,0.7694341102235839,0.02211808183376375,0.7799026131653297,0.022591456024990495
PD-252,standard,auto,9,Balanced_LogReg,0.7544880913301967,0.03456648220910031,0.7619764107230445,0.03834122746644237
PD-252,standard,auto,9,SMOTE_LogReg,0.7544880913301967,0.03456648220910031,0.7619764107230445,0.03834122746644237
PD-252,standard,auto,9,Euclidean_RBF_GSMOTE,0.7449474778422147,0.03007926147528268,0.7467563009575608,0.02239769760638028
PD-252,standard,auto,9,Subspace_q32,0.7433918736550316,0.024576180426217918,0.7450731298099719,0.023916675698539516
PD-252,standard,auto,9,Subspace_q16,0.743249626144363,0.02040484377780861,0.7444926020166805,0.01781016395424914
PD-252,standard,auto,9,Balanced_LinearSVM,0.7417350548929497,0.0382561935109764,0.7490505887276503,0.03870709285323118
PD-252,standard,auto,9,Fused_Grassmann_GSMOTE,0.7415098296677244,0.030039519080013555,0.7540644955534269,0.025783865306186374
PD-252,standard,auto,9,Balanced_RandomForest,0.6618384578910895,0.031325750944511475,0.686831740065398,0.040544983008594104
PD-252,rank,auto,9,Subspace_q16,0.8142384287121128,0.028543079427772833,0.8134049270340282,0.0211048635973587
PD-252,rank,auto,9,Subspace_q32,0.795783637888901,0.029051187300593556,0.8030929550857087,0.02564053959326157
PD-252,rank,auto,9,PLS_DA,0.7829448882080461,0.026458453275000043,0.7653662568045128,0.020234263246890753
PD-252,rank,auto,9,Adaptive_Subspace_Fusion,0.7828281723018565,0.02825535232832068,0.7879890729313944,0.024305670014204434
PD-252,rank,auto,9,Subspace_q8,0.7772914615019879,0.036815967888754575,0.7727733113861771,0.03043274118978642
PD-252,rank,auto,9,Fused_Grassmann_GSMOTE,0.7651794507057665,0.023856319875263328,0.766394671482246,0.020222060073415093
PD-252,rank,auto,9,SMOTE_LogReg,0.7614682496261443,0.02553532149928993,0.7678416786826554,0.024487436527583964
PD-252,rank,auto,9,Balanced_LogReg,0.7587655469234417,0.027539723729580894,0.7642553737264874,0.027484468727605463
PD-252,rank,auto,9,Balanced_LinearSVM,0.7563363971258708,0.032443898328771176,0.7656734208539457,0.033777024462268296
PD-252,rank,auto,9,Euclidean_RBF_GSMOTE,0.7518793084582558,0.020745499896787038,0.7460276314486841,0.014632034479097018
PD-252,rank,auto,9,Balanced_RandomForest,0.6567777291461502,0.03847022295875319,0.679636782423813,0.04841540145537116
PD-252,standard,auto,10,PLS_DA,0.7731562534194112,0.025605699735463207,0.7726014545236514,0.023896227320884367
PD-252,standard,auto,10,Euclidean_RBF_GSMOTE,0.7399578728526097,0.040828124921143405,0.7429854692429202,0.037125403786711676
PD-252,standard,auto,10,SMOTE_LogReg,0.7263613816245394,0.038416234342047495,0.7273807264773254,0.030413369317183858
PD-252,standard,auto,10,Balanced_LogReg,0.7210982237298026,0.035735826269485294,0.7194957389135472,0.026707217955456736
PD-252,standard,auto,10,Balanced_LinearSVM,0.7192389758179231,0.03356812885736835,0.7223201005535614,0.027940676126770946
PD-252,standard,auto,10,Fused_Grassmann_GSMOTE,0.7146542291279133,0.0409465275410019,0.7301327640291804,0.04206865305819756
PD-252,standard,auto,10,Subspace_q16,0.7092789145420725,0.04033992656431773,0.710846068101706,0.034601804645809794
PD-252,standard,auto,10,Subspace_q32,0.7064449064449064,0.04070408987649377,0.7027920734256784,0.03588231816737373
PD-252,standard,auto,10,Subspace_q8,0.6992513768829559,0.03906811678193449,0.6951616031949793,0.03289468919615315
PD-252,standard,auto,10,Adaptive_Subspace_Fusion,0.6938942991574572,0.043015147511865345,0.6959086553999911,0.037000722194745456
PD-252,standard,auto,10,Balanced_RandomForest,0.6482419666630193,0.02347554335333019,0.6673561966966023,0.030360219195261738
PD-252,standard,auto,11,Subspace_q8,0.7466644782434255,0.016762851020010256,0.75105655747761,0.019927447396516886
PD-252,standard,auto,11,Adaptive_Subspace_Fusion,0.7222115840536893,0.025352664894974734,0.7356212916123337,0.0228688339588877
PD-252,standard,auto,11,PLS_DA,0.7218897034686508,0.03603361726357048,0.7211297560320433,0.03533792686636932
PD-252,standard,auto,11,Euclidean_RBF_GSMOTE,0.7207909326330378,0.014566841288835914,0.7333306707946715,0.011615179784470442
PD-252,standard,auto,11,Subspace_q16,0.717589451799978,0.026638425994667893,0.728792916155235,0.02528519905044644
PD-252,standard,auto,11,Balanced_LogReg,0.7013504395083343,0.031129417414934704,0.7120750590233454,0.02955172268499554
PD-252,standard,auto,11,Subspace_q32,0.6989322318269686,0.02681172918079407,0.7100843612450658,0.02522706545526847
PD-252,standard,auto,11,SMOTE_LogReg,0.6964319582740636,0.03020685752618922,0.7090192081201987,0.028785319317197553
PD-252,standard,auto,11,Balanced_LinearSVM,0.6963608345187293,0.03273208250794084,0.7100067410496891,0.03272007866746577
PD-252,standard,auto,11,Fused_Grassmann_GSMOTE,0.6902952547689389,0.015674031749402042,0.7088062200016767,0.015020137113153273
PD-252,standard,auto,11,Balanced_RandomForest,0.6387615348141664,0.02377608782771227,0.6566059834196394,0.03137410581708249
PD-252,rank,auto,10,Subspace_q32,0.7813956669219827,0.01969672460061517,0.7927857522594366,0.02078395370379945
PD-252,rank,auto,10,Subspace_q16,0.7753492358755517,0.021931263937041447,0.7831325071314528,0.02021211614573395
PD-252,rank,auto,10,Adaptive_Subspace_Fusion,0.7677280519385782,0.017102798855749706,0.7777898773091398,0.01965064431438428
PD-252,rank,auto,10,SMOTE_LogReg,0.7634505963453332,0.033982716609338284,0.7708303142511255,0.026504537188340505
PD-252,rank,auto,10,Balanced_LogReg,0.7608190173979648,0.0319525847629398,0.7666400216574318,0.023437648109499224
PD-252,rank,auto,10,Balanced_LinearSVM,0.7583898676003938,0.03832749099743211,0.7672350877249061,0.031292680358372425
PD-252,rank,auto,10,Subspace_q8,0.7486778276251961,0.02237675769036769,0.744171116907409,0.023795933452721504
PD-252,rank,auto,10,Fused_Grassmann_GSMOTE,0.7395420724368094,0.04077211797573158,0.7370103801726284,0.035129787512372175
PD-252,rank,auto,10,PLS_DA,0.7363287376445271,0.01061821496018814,0.7453224321258376,0.020637644408890248
PD-252,rank,auto,10,Euclidean_RBF_GSMOTE,0.7313737826895721,0.05007147085128059,0.7160808607599767,0.04261028395339816
PD-252,rank,auto,10,Balanced_RandomForest,0.6488829923040449,0.020436944294071203,0.668454409350807,0.024674281426051634
PD-252,standard,auto,12,Subspace_q8,0.7746480285953969,0.036567268208858056,0.7781523046611603,0.03845166550835666
PD-252,standard,auto,12,Adaptive_Subspace_Fusion,0.7594658423605792,0.022833343737969126,0.7703413291513976,0.02527135702599631
PD-252,standard,auto,12,PLS_DA,0.7458921472079366,0.037004261552022584,0.7454594928686082,0.04001950902706865
PD-252,standard,auto,12,Subspace_q16,0.7441040230513914,0.026686688949432043,0.7454439268649795,0.025355838492230956
PD-252,standard,auto,12,Subspace_q32,0.7287905314221104,0.03055113066935772,0.7316373882163356,0.031054929072473487
PD-252,standard,auto,12,Euclidean_RBF_GSMOTE,0.7225899989057885,0.02440964550975481,0.7314575573889075,0.029970946623956256
PD-252,standard,auto,12,Fused_Grassmann_GSMOTE,0.7224960790750264,0.030036628278292524,0.7370861842355396,0.030366345155209938
PD-252,standard,auto,12,SMOTE_LogReg,0.7148265674581464,0.03186943049387859,0.7229254429780746,0.034462916182096584
PD-252,standard,auto,12,Balanced_LogReg,0.7121238647554439,0.029698803273273643,0.7184868464868466,0.030943477682723507
PD-252,standard,auto,12,Balanced_LinearSVM,0.7043604333078017,0.021324008862571256,0.7128500984565058,0.025861501030085998
PD-252,standard,auto,12,Balanced_RandomForest,0.637479483532115,0.022775207941767173,0.6570277749654079,0.027557487024580964
PD-252,rank,auto,11,Subspace_q32,0.7512638144217092,0.01855998584927895,0.7675351944302644,0.01823363059357149
PD-252,rank,auto,11,Fused_Grassmann_GSMOTE,0.7357706897180581,0.032233261797096575,0.739983116509383,0.03303384635041478
PD-252,rank,auto,11,Adaptive_Subspace_Fusion,0.7357478936426305,0.012522617395481089,0.7489694968396124,0.014897419209616798
PD-252,rank,auto,11,Euclidean_RBF_GSMOTE,0.7279589305905096,0.018962978043532037,0.7227484334539129,0.01896817858526773
PD-252,rank,auto,11,Subspace_q8,0.7224477513951199,0.013445873571353772,0.7301227757749497,0.02021261995923476
PD-252,rank,auto,11,Balanced_LogReg,0.7180280482912063,0.023039742132960853,0.7263700415894873,0.02613614492791389
PD-252,rank,auto,11,Subspace_q16,0.7176605755553125,0.0068081289545281155,0.7319264489274421,0.013642356780114348
PD-252,rank,auto,11,Balanced_LinearSVM,0.7129673195462669,0.028702774627324044,0.7223558980003668,0.030332896825309034
PD-252,rank,auto,11,SMOTE_LogReg,0.7103357405988985,0.02728618195949975,0.7176618051733626,0.0270286282668353
PD-252,rank,auto,11,PLS_DA,0.7055002370791844,0.034918673542172554,0.7103775146283413,0.036671636903613795
PD-252,rank,auto,11,Balanced_RandomForest,0.6183161906846117,0.029928211966278873,0.6240280814266763,0.04244636564818121
PD-252,standard,auto,13,PLS_DA,0.7558713571871467,0.03512387558865497,0.7454973573971577,0.02628762412831251
PD-252,standard,auto,13,Adaptive_Subspace_Fusion,0.7172447751395119,0.04189400591627874,0.7202358812358812,0.03672205898732475
PD-252,standard,auto,13,Subspace_q16,0.7119104934894409,0.04978928122469556,0.7105654193560371,0.04661557758140064
PD-252,standard,auto,13,Subspace_q8,0.7068497647445016,0.04691438113077933,0.7073441234407224,0.04287888692810356
PD-252,standard,auto,13,Euclidean_RBF_GSMOTE,0.7065534157639421,0.02834015870411681,0.7146746963143757,0.02299002288056569
PD-252,standard,auto,13,Subspace_q32,0.7011708064339642,0.045876183410126066,0.6985999665256795,0.04111978184145201
PD-252,standard,auto,13,Fused_Grassmann_GSMOTE,0.6968477586898638,0.028494747504911083,0.7122980152068725,0.02632749083184996
PD-252,standard,auto,13,Balanced_LogReg,0.6955401758033337,0.038437304348921425,0.6954302720465871,0.031974754347190784
PD-252,standard,auto,13,SMOTE_LogReg,0.6928374731006309,0.03623900393141083,0.6916028721634172,0.029210697167556095
PD-252,standard,auto,13,Balanced_LinearSVM,0.6696183025130393,0.05887862744676295,0.670381521602429,0.05568237588578664
PD-252,standard,auto,13,Balanced_RandomForest,0.6501613962140278,0.017048281229875617,0.6712381112822763,0.01916555342563401
PD-252,rank,auto,12,Balanced_LogReg,0.8019121348068715,0.016325644253759423,0.8086243131391873,0.01993365943035674
PD-252,rank,auto,12,Subspace_q8,0.7978079293868768,0.03994462238039648,0.786606988512575,0.03301956460360074
PD-252,rank,auto,12,Adaptive_Subspace_Fusion,0.7960681329102381,0.03358036832465593,0.8031696110906636,0.03194645853391906
PD-252,rank,auto,12,SMOTE_LogReg,0.794219827114564,0.016108629166566406,0.8019933582816877,0.01876505683531109
PD-252,rank,auto,12,Subspace_q32,0.7883758252179305,0.023975189835735874,0.7984052789315947,0.024291810773458426
PD-252,rank,auto,12,Subspace_q16,0.7807546412809572,0.028654790698173196,0.7914074885681931,0.029128146817001276
PD-252,rank,auto,12,Fused_Grassmann_GSMOTE,0.758622387569756,0.02858545713044116,0.7648087149826279,0.0317479923822218
PD-252,rank,auto,12,Euclidean_RBF_GSMOTE,0.7554437028121239,0.043369108120065086,0.7499220173933645,0.04463751171605596
PD-252,rank,auto,12,PLS_DA,0.7533710836342415,0.014424865268270089,0.750343539102324,0.011593685895491325
PD-252,rank,auto,12,Balanced_LinearSVM,0.7440812269759637,0.020574591551510136,0.7559840161287023,0.020948841412927584
PD-252,rank,auto,12,Balanced_RandomForest,0.6271555968924389,0.026957250737305496,0.6419048188062,0.033987437474486314
PD-252,rank,auto,13,Adaptive_Subspace_Fusion,0.7760094102199366,0.035930576266345875,0.7693701137985107,0.023014694983557703
PD-252,rank,auto,13,Euclidean_RBF_GSMOTE,0.7644299157457052,0.022648759875373226,0.7503483674536306,0.021720642130997673
PD-252,rank,auto,13,Subspace_q16,0.7572810664915928,0.046302121094716694,0.749464650063933,0.0347427389965407
PD-252,rank,auto,13,Subspace_q8,0.744693073640442,0.03271809735184092,0.735442003888448,0.02667684466409342
PD-252,rank,auto,13,Subspace_q32,0.7446702775650145,0.037528242682153774,0.7432875960543365,0.026532221877700664
PD-252,rank,auto,13,Fused_Grassmann_GSMOTE,0.7308640624430098,0.015687128632334124,0.7303818755794401,0.011331055313860772
PD-252,rank,auto,13,Balanced_LogReg,0.7290121092752672,0.02035038161131598,0.7285360262415057,0.01532458802712017
PD-252,rank,auto,13,SMOTE_LogReg,0.7290121092752672,0.02035038161131598,0.7285360262415057,0.01532458802712017
PD-252,rank,auto,13,Balanced_LinearSVM,0.7239513805303279,0.01730129686356035,0.7260110489321014,0.0124190803133861
PD-252,rank,auto,13,PLS_DA,0.696822227085385,0.027520536220065527,0.7003821093821093,0.027764679755060653
PD-252,rank,auto,13,Balanced_RandomForest,0.6166894627420944,0.01422804620861099,0.6279976993633528,0.01905246334137297
PD-252,standard,auto,14,Subspace_q16,0.7722188787978262,0.03208470415288209,0.7758082570584772,0.026233447125380897
PD-252,standard,auto,14,PLS_DA,0.766884597147755,0.02049074242358276,0.769229653387548,0.013837227481537817
PD-252,standard,auto,14,Adaptive_Subspace_Fusion,0.7509300798774483,0.02991900660030559,0.7545764530108301,0.025001877885550146
PD-252,standard,auto,14,Subspace_q8,0.7505142794616478,0.02983316914370932,0.7492901195251624,0.023343880672240122
PD-252,standard,auto,14,Balanced_LogReg,0.7407484407484407,0.025328401311067006,0.7436396174382445,0.019922010297615478
PD-252,standard,auto,14,SMOTE_LogReg,0.7407484407484407,0.025951693785009854,0.7433414786967418,0.01877990690710891
PD-252,standard,auto,14,Subspace_q32,0.7402387205018784,0.039154012303643536,0.7468540665611604,0.034625870643623734
PD-252,standard,auto,14,Euclidean_RBF_GSMOTE,0.7384733924207609,0.017421780066829203,0.7434591717063114,0.019980053826304734
PD-252,standard,auto,14,Fused_Grassmann_GSMOTE,0.711887697414013,0.022424709773665178,0.7256615618222663,0.02070705918920716
PD-252,standard,auto,14,Balanced_LinearSVM,0.7094922858080752,0.03438380299215732,0.7097188279556701,0.029287464469390973
PD-252,standard,auto,14,Balanced_RandomForest,0.6671016157858263,0.03026869575807429,0.692611033481406,0.036634546186269934
PD-252,rank,auto,14,Subspace_q32,0.8102646168435642,0.022647990051842218,0.8041091108620002,0.02189132293515192
PD-252,rank,auto,14,Subspace_q8,0.7947486960644856,0.02313205449368469,0.7847564818643553,0.01784556871008944
PD-252,rank,auto,14,Adaptive_Subspace_Fusion,0.789616843564212,0.023102810224023218,0.7845225866213978,0.024999247922926522
PD-252,rank,auto,14,Subspace_q16,0.7843536856694752,0.02638961195791132,0.7749740545711784,0.023767300005597406
PD-252,rank,auto,14,Fused_Grassmann_GSMOTE,0.7738647554437028,0.034640456622971855,0.7755350971824682,0.031060350232217877
PD-252,rank,auto,14,Euclidean_RBF_GSMOTE,0.7704125177809388,0.04495469134511766,0.7582904397470951,0.049147323768143535
PD-252,rank,auto,14,PLS_DA,0.7682341248130722,0.038954114308700015,0.7678034167847583,0.027621290853526187
PD-252,rank,auto,14,Balanced_LogReg,0.7629709669183353,0.03861067220015585,0.75989194701336,0.027447451455411984
PD-252,rank,auto,14,SMOTE_LogReg,0.7606129408760988,0.04010778287999391,0.7610542110421086,0.02879196533101315
PD-252,rank,auto,14,Balanced_LinearSVM,0.7555522121311594,0.028945269190166663,0.7630622001794263,0.026710247551673276
PD-252,rank,auto,14,Balanced_RandomForest,0.6567777291461502,0.023290032501636918,0.6803732762908982,0.029122875663929234
PD-252,standard,auto,15,PLS_DA,0.7759382864646023,0.03382800551251191,0.7722370455768288,0.028712975306044813
PD-252,standard,auto,15,Subspace_q32,0.7664578546157494,0.011206052308734529,0.7701449936455228,0.007715281680956082
PD-252,standard,auto,15,Adaptive_Subspace_Fusion,0.7643131998395157,0.020544635521216,0.7713495436524597,0.01855956832464461
PD-252,standard,auto,15,Subspace_q16,0.7535735127840391,0.01757296214178452,0.7545333633423755,0.013057345590922894
PD-252,standard,auto,15,Balanced_LogReg,0.7503720319509795,0.02001705247606497,0.7524697597565833,0.023710517788219674
PD-252,standard,auto,15,SMOTE_LogReg,0.7453113032060401,0.01857894443654744,0.7490217848793337,0.019041637811700148
PD-252,standard,auto,15,Subspace_q8,0.7426797242586717,0.022179474200496162,0.7445263335914621,0.02114003194158337
PD-252,standard,auto,15,Fused_Grassmann_GSMOTE,0.7418025312762155,0.03463070742627655,0.7475105492457257,0.027599763535259482
PD-252,standard,auto,15,Balanced_LinearSVM,0.7198763540868803,0.019152894903353104,0.7288709851713703,0.017826774513214416
PD-252,standard,auto,15,Euclidean_RBF_GSMOTE,0.7176313965787651,0.030957316506528384,0.7089482951623468,0.02188368356950886
PD-252,standard,auto,15,Balanced_RandomForest,0.6735118721960827,0.04280948147301312,0.6950561769637509,0.045861378419285836
PD-252,rank,auto,15,Subspace_q16,0.8027036145457199,0.03552606384458299,0.7997681240772481,0.023073728740460105
PD-252,rank,auto,15,Subspace_q32,0.799775686617792,0.04164170686951279,0.8028713217739127,0.035383880394635636
PD-252,rank,auto,15,Adaptive_Subspace_Fusion,0.7942991574570522,0.04213004144510721,0.7921517400401468,0.03098797150023322
PD-252,rank,auto,15,Balanced_LogReg,0.7718632600211548,0.03187240668485189,0.7769274552607887,0.02505927133863752
PD-252,rank,auto,15,SMOTE_LogReg,0.7691605573184521,0.03320493654611739,0.773313819422772,0.027851703739555148
PD-252,rank,auto,15,Balanced_LinearSVM,0.7668736550315498,0.03445801646801391,0.7740812024145358,0.027242564734037574
PD-252,rank,auto,15,Subspace_q8,0.7577798446219499,0.035817019073138764,0.7542905287854136,0.03075299102030596
PD-252,rank,auto,15,Fused_Grassmann_GSMOTE,0.7523625852573221,0.04495221348631458,0.74919416451167,0.03743993832653834
PD-252,rank,auto,15,Euclidean_RBF_GSMOTE,0.749682678630047,0.033913612163388424,0.737728462112363,0.027251131148138156
PD-252,rank,auto,15,PLS_DA,0.7359548820075137,0.02943328947715572,0.7187258063225901,0.024970576146745672
PD-252,rank,auto,15,Balanced_RandomForest,0.6664605901448006,0.03416330469463138,0.689832111861021,0.03795403995086285
PD-252,standard,auto,16,PLS_DA,0.7855646131961922,0.04446338849632534,0.7693541766007953,0.03241737455116934
PD-252,standard,auto,16,Subspace_q16,0.756407520881205,0.052323686114654,0.7608041528553425,0.05112869471995824
PD-252,standard,auto,16,Adaptive_Subspace_Fusion,0.7460836342415289,0.049746511101019714,0.7472778287465885,0.05082020552066239
PD-252,standard,auto,16,Balanced_LogReg,0.7414615019878178,0.04595447175937118,0.7397726885778327,0.04695392066300477
PD-252,standard,auto,16,SMOTE_LogReg,0.7311376153481416,0.0441549701708155,0.7294488019381568,0.04509768311820892
PD-252,standard,auto,16,Balanced_LinearSVM,0.7294206149469308,0.05425128629108241,0.7261485340742062,0.05640070730338587
PD-252,standard,auto,16,Subspace_q8,0.7231489586752745,0.043062255184011355,0.7272919858503032,0.043764082819556537
PD-252,standard,auto,16,Subspace_q32,0.719959331801437,0.051262379084151606,0.7210707311334291,0.05480403415957384
PD-252,standard,auto,16,Fused_Grassmann_GSMOTE,0.7005480176532808,0.03485862503049175,0.716899299358649,0.03854775402179858
PD-252,standard,auto,16,Euclidean_RBF_GSMOTE,0.6922374803953751,0.03989155248828331,0.701538684866225,0.04348410899624867
PD-252,standard,auto,16,Balanced_RandomForest,0.6443885180727286,0.03586053266106178,0.655513054483723,0.049146335285262494
PD-252,rank,auto,16,Adaptive_Subspace_Fusion,0.7933882262829631,0.03440311996358477,0.7834692213688026,0.02679051699067905
PD-252,rank,auto,16,Subspace_q8,0.7851488127803917,0.0461436842438896,0.7620926522200053,0.0376720031733458
PD-252,rank,auto,16,Subspace_q16,0.7799941642046905,0.034892934105791015,0.7759422762683632,0.030687967050242494
PD-252,rank,auto,16,Subspace_q32,0.7775650144071197,0.03373690221297367,0.7776909261909262,0.02869457737133589
PD-252,rank,auto,16,Euclidean_RBF_GSMOTE,0.7751586606849764,0.035074308116852256,0.7719775507029512,0.03425844594081976
PD-252,rank,auto,16,Fused_Grassmann_GSMOTE,0.76282142466353,0.03902092382860311,0.7672368255279649,0.038808605961550224
PD-252,rank,auto,16,Balanced_LogReg,0.7407493525914579,0.03678300950999948,0.7452803375714768,0.03596600219100875
PD-252,rank,auto,16,SMOTE_LogReg,0.7303543421964475,0.027431688978390382,0.7356290629202022,0.029277524450288875
PD-252,rank,auto,16,Balanced_LinearSVM,0.7234453076558339,0.028067810542357075,0.728096254491215,0.026412832260708605
PD-252,rank,auto,16,PLS_DA,0.7211812014443593,0.02596275548474632,0.718400669691809,0.02016717067733311
PD-252,rank,auto,16,Balanced_RandomForest,0.6714501951344056,0.03881437808453508,0.6891026761753456,0.05010970046239026
PD-252,standard,auto,17,PLS_DA,0.7819135937556989,0.02663921035873227,0.7826612224279629,0.02031311511073062
PD-252,standard,auto,17,Adaptive_Subspace_Fusion,0.7699210343947186,0.029399878209838318,0.782090266879211,0.015396974043407502
PD-252,standard,auto,17,Subspace_q16,0.7670159025422183,0.024771238672411603,0.7732648450769897,0.012889520340635396
PD-252,standard,auto,17,Subspace_q32,0.7463681292628662,0.01853724497191263,0.7535696844585121,0.015393595253430656
PD-252,standard,auto,17,SMOTE_LogReg,0.7436654265601634,0.03660219807269994,0.7454787320597795,0.027866971612182094
PD-252,standard,auto,17,Subspace_q8,0.7363889192836562,0.02924006675945444,0.7443837923965735,0.019866494922526377
PD-252,standard,auto,17,Balanced_LogReg,0.7353320932268301,0.03706256690108902,0.737849230759392,0.027441965861488702
PD-252,standard,auto,17,Fused_Grassmann_GSMOTE,0.7183727249516723,0.025996643698073484,0.7306654192232107,0.03147866707214153
PD-252,standard,auto,17,Balanced_LinearSVM,0.7095524674472042,0.03635427808863797,0.7128446738697422,0.029776266411231444
