cohort,partition_seed,variant,method,balanced_accuracy,balanced_accuracy_se,macro_f1,macro_f1_se
UCI-489,8,with_gender,Balanced_LogReg,0.8125,0.02795084971874737,0.8086227824463119,0.02972154822315846
UCI-489,8,with_gender,Balanced_RandomForest,0.8125,0.02795084971874737,0.8115592903828197,0.028401491835912843
UCI-489,8,with_gender,Euclidean_RBF_GSMOTE,0.8625,0.03061862178478972,0.862450980392157,0.030588628076915047
UCI-489,8,with_gender,Fused_Grassmann_GSMOTE,0.8375,0.024999999999999998,0.8361336032388664,0.025376110805696885
UCI-489,8,with_gender,PLS_DA,0.85,0.0375,0.8488141923436041,0.03804804751831271
UCI-489,8,with_gender,SMOTE_LogReg,0.8125,0.02795084971874737,0.8086227824463119,0.02972154822315846
UCI-489,8,without_gender,Adaptive_Subspace_Fusion,0.8375,0.03186887195995491,0.837156862745098,0.031888526522850486
UCI-489,8,without_gender,Balanced_LinearSVM,0.7125,0.04238956239453292,0.7069607843137256,0.04502989309988938
UCI-489,8,without_gender,Balanced_LogReg,0.7625,0.012499999999999999,0.7590196078431373,0.013575511117986357
UCI-489,8,without_gender,Balanced_RandomForest,0.8125,0.02795084971874737,0.8115592903828197,0.028401491835912843
UCI-489,8,without_gender,Euclidean_RBF_GSMOTE,0.825,0.036443449342783124,0.8232166199813259,0.037237349578575135
UCI-489,8,without_gender,Fused_Grassmann_GSMOTE,0.8375,0.03186887195995491,0.837156862745098,0.031888526522850486
UCI-489,8,without_gender,PLS_DA,0.7875,0.0318688719599549,0.7841349036240677,0.0338406428134348
UCI-489,8,without_gender,SMOTE_LogReg,0.7625,0.012499999999999999,0.7590196078431373,0.013575511117986357
UCI-489,9,with_gender,Adaptive_Subspace_Fusion,0.8625,0.041457809879442496,0.8607656395891692,0.04198291401988224
UCI-489,9,with_gender,Balanced_LinearSVM,0.8125,0.04419417382415922,0.8092329428397541,0.046063300020717714
UCI-489,9,with_gender,Balanced_LogReg,0.8375,0.0318688719599549,0.8334267040149393,0.034135585663251616
UCI-489,9,with_gender,Balanced_RandomForest,0.8,0.04145780987944249,0.7986181139122316,0.04180444727070524
UCI-489,9,with_gender,Euclidean_RBF_GSMOTE,0.8375,0.0318688719599549,0.8359663865546219,0.03232004800501593
UCI-489,9,with_gender,Fused_Grassmann_GSMOTE,0.8625,0.041457809879442496,0.8607656395891692,0.04198291401988224
UCI-489,9,with_gender,PLS_DA,0.8625,0.023385358667337132,0.8613632119514472,0.023399937223003448
UCI-489,9,with_gender,SMOTE_LogReg,0.8375,0.0318688719599549,0.8334267040149393,0.034135585663251616
UCI-489,9,without_gender,Adaptive_Subspace_Fusion,0.85,0.0318688719599549,0.8490102707749767,0.03172532004103372
UCI-489,9,without_gender,Balanced_LinearSVM,0.7875,0.046770717334674264,0.7815592903828198,0.05128385802811368
UCI-489,9,without_gender,Balanced_LogReg,0.7875,0.05796011559684814,0.7784104302989753,0.062136826489198764
UCI-489,9,without_gender,Balanced_RandomForest,0.8125,0.03952847075210474,0.8117647058823529,0.0396834843628973
UCI-489,9,without_gender,Euclidean_RBF_GSMOTE,0.85,0.0318688719599549,0.8490102707749767,0.03172532004103372
UCI-489,9,without_gender,Fused_Grassmann_GSMOTE,0.85,0.0318688719599549,0.8490102707749767,0.03172532004103372
UCI-489,9,without_gender,PLS_DA,0.85,0.0318688719599549,0.8490102707749767,0.03172532004103372
UCI-489,9,without_gender,SMOTE_LogReg,0.7875,0.05796011559684814,0.7784104302989753,0.062136826489198764
UCI-489,10,with_gender,Adaptive_Subspace_Fusion,0.85,0.050775240028974745,0.8498039215686275,0.0507814746727056
UCI-489,10,with_gender,Balanced_LinearSVM,0.8,0.0637377439199098,0.799313725490196,0.06401660504022831
UCI-489,10,with_gender,Balanced_LogReg,0.7875,0.06434768838116875,0.7869607843137254,0.06460509083964729
UCI-489,10,with_gender,Balanced_RandomForest,0.8125,0.052291251658379716,0.8111671335200746,0.05267796114621415
UCI-489,10,with_gender,Euclidean_RBF_GSMOTE,0.8625,0.04592793267718459,0.862156862745098,0.045988230445243417
UCI-489,10,with_gender,Fused_Grassmann_GSMOTE,0.85,0.050775240028974745,0.8498039215686275,0.0507814746727056
UCI-489,10,with_gender,PLS_DA,0.8125,0.06555055301063448,0.8109663865546219,0.06647509283441279
UCI-489,10,with_gender,SMOTE_LogReg,0.7875,0.06434768838116875,0.7869607843137254,0.06460509083964729
UCI-489,10,without_gender,Adaptive_Subspace_Fusion,0.825,0.049999999999999996,0.8234126984126984,0.05060107342633359
UCI-489,10,without_gender,Balanced_LinearSVM,0.7625,0.036443449342783124,0.7618627450980393,0.03664568971099417
UCI-489,10,without_gender,Balanced_LogReg,0.8,0.036443449342783124,0.7996078431372549,0.03662043588613577
UCI-489,10,without_gender,Balanced_RandomForest,0.8125,0.052291251658379716,0.8111671335200746,0.05267796114621415
UCI-489,10,without_gender,Euclidean_RBF_GSMOTE,0.8375,0.046770717334674264,0.8365592903828197,0.047166233777143754
UCI-489,10,without_gender,Fused_Grassmann_GSMOTE,0.825,0.049999999999999996,0.8234126984126984,0.05060107342633359
UCI-489,10,without_gender,PLS_DA,0.8,0.05376453291901641,0.7986134453781512,0.05469756298067654
UCI-489,10,without_gender,SMOTE_LogReg,0.8,0.036443449342783124,0.7996078431372549,0.03662043588613577
UCI-489,11,with_gender,Adaptive_Subspace_Fusion,0.8625,0.03061862178478972,0.8579271708683475,0.03354066194148953
UCI-489,11,with_gender,Balanced_LinearSVM,0.725,0.0375,0.7205865342088253,0.03683917648600486
UCI-489,11,with_gender,Balanced_LogReg,0.8375,0.024999999999999998,0.8332047312852267,0.026039320978934778
UCI-489,11,with_gender,Balanced_RandomForest,0.775,0.015309310892394864,0.7693595602883528,0.01632998601390777
UCI-489,11,with_gender,Euclidean_RBF_GSMOTE,0.8125,0.02795084971874737,0.8048926237161531,0.03128117947247834
UCI-489,11,with_gender,Fused_Grassmann_GSMOTE,0.8625,0.03061862178478972,0.8579271708683475,0.03354066194148953
UCI-489,11,with_gender,PLS_DA,0.8125,0.02795084971874737,0.8074323062558356,0.029901391881033048
UCI-489,11,with_gender,SMOTE_LogReg,0.8375,0.024999999999999998,0.8332047312852267,0.026039320978934778
UCI-489,11,without_gender,Adaptive_Subspace_Fusion,0.8375,0.0318688719599549,0.8343213614730642,0.03228366411427715
UCI-489,11,without_gender,Balanced_LinearSVM,0.725,0.046770717334674264,0.7200793650793651,0.046748254993348726
UCI-489,11,without_gender,Balanced_LogReg,0.775,0.015309310892394864,0.7693595602883528,0.01632998601390777
UCI-489,11,without_gender,Balanced_RandomForest,0.7875,0.01530931089239486,0.78128681432087,0.01642587740851788
UCI-489,11,without_gender,Euclidean_RBF_GSMOTE,0.8375,0.0318688719599549,0.8343213614730642,0.03228366411427715
UCI-489,11,without_gender,Fused_Grassmann_GSMOTE,0.8375,0.0318688719599549,0.8343213614730642,0.03228366411427715
UCI-489,11,without_gender,PLS_DA,0.8125,0.01976423537605237,0.808328664799253,0.022185754194434942
UCI-489,11,without_gender,SMOTE_LogReg,0.775,0.015309310892394864,0.7693595602883528,0.01632998601390777
UCI-489,12,with_gender,Adaptive_Subspace_Fusion,0.85,0.0318688719599549,0.8490102707749767,0.03172532004103372
UCI-489,12,with_gender,Balanced_LinearSVM,0.75,0.04419417382415922,0.7463851370507717,0.04471153670925816
UCI-489,12,with_gender,Balanced_LogReg,0.775,0.050775240028974745,0.7709594499068183,0.05135395596325344
UCI-489,12,with_gender,Balanced_RandomForest,0.8,0.023385358667337132,0.7989122315592903,0.023778638359329446
UCI-489,12,with_gender,Euclidean_RBF_GSMOTE,0.8125,0.02795084971874737,0.8119561157796452,0.027730833465735353
UCI-489,12,with_gender,Fused_Grassmann_GSMOTE,0.85,0.0318688719599549,0.8490102707749767,0.03172532004103372
UCI-489,12,with_gender,PLS_DA,0.775,0.04238956239453292,0.7727217553688142,0.043495769947731695
UCI-489,12,with_gender,SMOTE_LogReg,0.775,0.050775240028974745,0.7709594499068183,0.05135395596325344
UCI-489,12,without_gender,Adaptive_Subspace_Fusion,0.825,0.036443449342783124,0.8242110177404296,0.03655293848445684
UCI-489,12,without_gender,Balanced_LinearSVM,0.7375,0.04592793267718459,0.7348497563667843,0.04559850901120961
UCI-489,12,without_gender,Balanced_LogReg,0.7875,0.015309310892394864,0.7838264968605525,0.014675357809999174
UCI-489,12,without_gender,Balanced_RandomForest,0.7875,0.0318688719599549,0.7849285544177185,0.0336258633640367
UCI-489,12,without_gender,Euclidean_RBF_GSMOTE,0.8125,0.03423265984407288,0.8115639589169001,0.0342768111939006
UCI-489,12,without_gender,Fused_Grassmann_GSMOTE,0.825,0.036443449342783124,0.8242110177404296,0.03655293848445684
UCI-489,12,without_gender,PLS_DA,0.8125,0.01976423537605237,0.8100458347981568,0.020422930089728085
UCI-489,12,without_gender,SMOTE_LogReg,0.7875,0.015309310892394864,0.7838264968605525,0.014675357809999174
UCI-489,13,with_gender,Adaptive_Subspace_Fusion,0.8625,0.045927932677184584,0.8609375248074939,0.04633709808351314
UCI-489,13,with_gender,Balanced_LinearSVM,0.75,0.03952847075210474,0.7491176470588237,0.039761036493884946
UCI-489,13,with_gender,Balanced_LogReg,0.85,0.054486236794258416,0.8488141923436041,0.054976657329598506
UCI-489,13,with_gender,Balanced_RandomForest,0.8,0.05376453291901641,0.7967819624475971,0.05515754771682475
UCI-489,13,with_gender,Euclidean_RBF_GSMOTE,0.875,0.04419417382415922,0.874407096171802,0.044230393580339006
UCI-489,13,with_gender,Fused_Grassmann_GSMOTE,0.8625,0.045927932677184584,0.8609375248074939,0.04633709808351314
UCI-489,13,with_gender,PLS_DA,0.8375,0.05796011559684814,0.8350458347981569,0.05855597381696658
UCI-489,13,with_gender,SMOTE_LogReg,0.85,0.054486236794258416,0.8488141923436041,0.054976657329598506
UCI-489,13,without_gender,Adaptive_Subspace_Fusion,0.85,0.050775240028974745,0.8477909328373725,0.05141193472769453
UCI-489,13,without_gender,Balanced_LinearSVM,0.75,0.01976423537605237,0.7488141923436041,0.019855142072056273
UCI-489,13,without_gender,Balanced_LogReg,0.8125,0.04419417382415922,0.8108683473389355,0.04447701025043973
UCI-489,13,without_gender,Balanced_RandomForest,0.8,0.049999999999999996,0.7984126984126985,0.050404636315084475
UCI-489,13,without_gender,Euclidean_RBF_GSMOTE,0.85,0.050775240028974745,0.8477909328373725,0.05141193472769453
UCI-489,13,without_gender,Fused_Grassmann_GSMOTE,0.85,0.050775240028974745,0.8477909328373725,0.05141193472769453
UCI-489,13,without_gender,PLS_DA,0.7875,0.054486236794258416,0.784873949579832,0.05501237016477152
UCI-489,13,without_gender,SMOTE_LogReg,0.8125,0.04419417382415922,0.8108683473389355,0.04447701025043973
UCI-489,14,with_gender,Adaptive_Subspace_Fusion,0.8375,0.024999999999999998,0.8369561157796452,0.02489071468356791
UCI-489,14,with_gender,Balanced_LinearSVM,0.8,0.053764532919016415,0.798216619981326,0.05456028595962151
UCI-489,14,with_gender,Balanced_LogReg,0.8,0.049999999999999996,0.7983193277310925,0.05098223901601298
UCI-489,14,with_gender,Balanced_RandomForest,0.8125,0.03952847075210474,0.8118580765639589,0.03956749608809285
UCI-489,14,with_gender,Euclidean_RBF_GSMOTE,0.85,0.0318688719599549,0.8485845836310233,0.03226354419995132
UCI-489,14,with_gender,Fused_Grassmann_GSMOTE,0.8375,0.024999999999999998,0.8369561157796452,0.02489071468356791
UCI-489,14,with_gender,PLS_DA,0.8375,0.046770717334674264,0.8368627450980393,0.0469541319124573
UCI-489,14,with_gender,SMOTE_LogReg,0.8,0.049999999999999996,0.7983193277310925,0.05098223901601298
UCI-489,14,without_gender,Adaptive_Subspace_Fusion,0.8375,0.04238956239453292,0.8370588235294119,0.04259930840411655
UCI-489,14,without_gender,Balanced_LinearSVM,0.725,0.05796011559684814,0.7216646820671588,0.060182550799471726
UCI-489,14,without_gender,Balanced_LogReg,0.7875,0.05796011559684814,0.7868627450980392,0.058261489783984134
UCI-489,14,without_gender,Balanced_RandomForest,0.8,0.045927932677184584,0.7991129785247433,0.04606753624704653
UCI-489,14,without_gender,Euclidean_RBF_GSMOTE,0.8375,0.0318688719599549,0.837156862745098,0.031888526522850486
UCI-489,14,without_gender,Fused_Grassmann_GSMOTE,0.8375,0.04238956239453292,0.8370588235294119,0.04259930840411655
UCI-489,14,without_gender,PLS_DA,0.8375,0.0318688719599549,0.837156862745098,0.031888526522850486
UCI-489,14,without_gender,SMOTE_LogReg,0.7875,0.05796011559684814,0.7868627450980392,0.058261489783984134
UCI-489,15,with_gender,Adaptive_Subspace_Fusion,0.875,0.01976423537605237,0.874407096171802,0.01984509300234428
UCI-489,15,with_gender,Balanced_LinearSVM,0.825,0.023385358667337132,0.8239122315592903,0.02300051949718866
UCI-489,15,with_gender,Balanced_LogReg,0.8625,0.045927932677184584,0.860765639589169,0.04683991590308075
UCI-489,15,with_gender,Balanced_RandomForest,0.8125,0.03423265984407288,0.8105695611577964,0.03491582125532992
UCI-489,15,with_gender,Euclidean_RBF_GSMOTE,0.8625,0.036443449342783124,0.8614612511671336,0.037058312151433646
UCI-489,15,with_gender,Fused_Grassmann_GSMOTE,0.875,0.01976423537605237,0.874407096171802,0.01984509300234428
UCI-489,15,with_gender,PLS_DA,0.875,0.01976423537605237,0.874407096171802,0.01984509300234428
UCI-489,15,with_gender,SMOTE_LogReg,0.8625,0.045927932677184584,0.860765639589169,0.04683991590308075
UCI-489,15,without_gender,Adaptive_Subspace_Fusion,0.85,0.015309310892394864,0.8489122315592903,0.01516973970275778
UCI-489,15,without_gender,Balanced_LinearSVM,0.8,0.045927932677184584,0.7989122315592904,0.046262323476065154
UCI-489,15,without_gender,Balanced_LogReg,0.8375,0.0375,0.8354668534080298,0.038295484227233056
UCI-489,15,without_gender,Balanced_RandomForest,0.8125,0.01976423537605237,0.811265172735761,0.020393965732593684
UCI-489,15,without_gender,Euclidean_RBF_GSMOTE,0.85,0.015309310892394864,0.8489122315592903,0.01516973970275778
UCI-489,15,without_gender,Fused_Grassmann_GSMOTE,0.85,0.015309310892394864,0.8489122315592903,0.01516973970275778
UCI-489,15,without_gender,PLS_DA,0.8625,0.023385358667337132,0.8617600373482726,0.023452645231648164
UCI-489,15,without_gender,SMOTE_LogReg,0.8375,0.0375,0.8354668534080298,0.038295484227233056
UCI-489,16,with_gender,Adaptive_Subspace_Fusion,0.875,0.04419417382415922,0.8744070961718021,0.044230393580339006
UCI-489,16,with_gender,Balanced_LinearSVM,0.8,0.03061862178478973,0.7989169000933707,0.03055663939233545
UCI-489,16,with_gender,Balanced_LogReg,0.8375,0.0318688719599549,0.8367600373482726,0.031773055175965646
UCI-489,16,with_gender,Balanced_RandomForest,0.8,0.03061862178478972,0.799313725490196,0.030798828849746142
UCI-489,16,with_gender,Euclidean_RBF_GSMOTE,0.8625,0.036443449342783124,0.8622549019607844,0.03644369660057344
UCI-489,16,with_gender,Fused_Grassmann_GSMOTE,0.875,0.04419417382415922,0.8744070961718021,0.044230393580339006
UCI-489,16,with_gender,PLS_DA,0.825,0.023385358667337132,0.8243090569561158,0.023214740005854287
UCI-489,16,with_gender,SMOTE_LogReg,0.8375,0.0318688719599549,0.8367600373482726,0.031773055175965646
UCI-489,16,without_gender,Adaptive_Subspace_Fusion,0.85,0.03186887195995491,0.8498039215686275,0.03187880439939115
UCI-489,16,without_gender,Balanced_LinearSVM,0.7625,0.06373774391990981,0.7566573295985061,0.06656145474709209
UCI-489,16,without_gender,Balanced_LogReg,0.7875,0.046770717334674264,0.7861624649859944,0.04673056364780504
UCI-489,16,without_gender,Balanced_RandomForest,0.7875,0.03186887195995491,0.7869607843137254,0.032004060680458135
UCI-489,16,without_gender,Euclidean_RBF_GSMOTE,0.85,0.03186887195995491,0.8498039215686275,0.03187880439939115
UCI-489,16,without_gender,Fused_Grassmann_GSMOTE,0.85,0.03186887195995491,0.8498039215686275,0.03187880439939115
UCI-489,16,without_gender,PLS_DA,0.8375,0.04238956239453292,0.8364612511671335,0.0427677932456453
UCI-489,16,without_gender,SMOTE_LogReg,0.7875,0.046770717334674264,0.7861624649859944,0.04673056364780504
UCI-489,17,with_gender,Adaptive_Subspace_Fusion,0.875,0.03423265984407288,0.8743090569561158,0.034368557281860355
UCI-489,17,with_gender,Balanced_LinearSVM,0.825,0.036443449342783124,0.8228197945845006,0.0371012559608181
UCI-489,17,with_gender,Balanced_LogReg,0.8375,0.05796011559684814,0.8342329428397539,0.059740403608460224
UCI-489,17,with_gender,Balanced_RandomForest,0.8125,0.052291251658379716,0.8091349036240677,0.05390735395774523
UCI-489,17,with_gender,Euclidean_RBF_GSMOTE,0.8375,0.046770717334674264,0.8365592903828197,0.047166233777143754
UCI-489,17,with_gender,Fused_Grassmann_GSMOTE,0.875,0.03423265984407288,0.8743090569561158,0.034368557281860355
UCI-489,17,with_gender,PLS_DA,0.8125,0.04419417382415922,0.8096297682365794,0.04565789714705488
UCI-489,17,with_gender,SMOTE_LogReg,0.8375,0.05796011559684814,0.8342329428397539,0.059740403608460224
UCI-489,17,without_gender,Adaptive_Subspace_Fusion,0.825,0.036443449342783124,0.8232166199813259,0.037237349578575135
UCI-489,17,without_gender,Balanced_LinearSVM,0.7125,0.0673145600891813,0.6985180900970376,0.07190348931904948
UCI-489,17,without_gender,Balanced_LogReg,0.725,0.054486236794258416,0.7158906882591094,0.057102335358873
UCI-489,17,without_gender,Balanced_RandomForest,0.8125,0.052291251658379716,0.8091349036240677,0.05390735395774523
UCI-489,17,without_gender,Euclidean_RBF_GSMOTE,0.825,0.036443449342783124,0.8232166199813259,0.037237349578575135
UCI-489,17,without_gender,Fused_Grassmann_GSMOTE,0.825,0.036443449342783124,0.8232166199813259,0.037237349578575135
UCI-489,17,without_gender,PLS_DA,0.7625,0.053764532919016415,0.7550458347981568,0.056838679273708906
UCI-489,17,without_gender,SMOTE_LogReg,0.725,0.054486236794258416,0.7158906882591094,0.057102335358873
UCI-489,18,with_gender,Adaptive_Subspace_Fusion,0.85,0.0318688719599549,0.8490102707749767,0.03172532004103372
UCI-489,18,with_gender,Balanced_LinearSVM,0.7625,0.023385358667337132,0.7599477955824705,0.02290818508228001
UCI-489,18,with_gender,Balanced_LogReg,0.8375,0.024999999999999994,0.835643407160435,0.025430294004706054
UCI-489,18,with_gender,Balanced_RandomForest,0.825,0.04145780987944249,0.8244117647058824,0.04165005435850148
UCI-489,18,with_gender,Euclidean_RBF_GSMOTE,0.85,0.0318688719599549,0.8490102707749767,0.03172532004103372
UCI-489,18,with_gender,Fused_Grassmann_GSMOTE,0.85,0.0318688719599549,0.8490102707749767,0.03172532004103372
UCI-489,18,with_gender,PLS_DA,0.825,0.049999999999999996,0.8245098039215687,0.05012287861246445
UCI-489,18,with_gender,SMOTE_LogReg,0.8375,0.024999999999999994,0.835643407160435,0.025430294004706054
UCI-489,18,without_gender,Adaptive_Subspace_Fusion,0.825,0.036443449342783124,0.8232166199813259,0.037237349578575135
UCI-489,18,without_gender,Balanced_LinearSVM,0.7,0.04592793267718459,0.6942548679390784,0.0480094866121917
UCI-489,18,without_gender,Balanced_LogReg,0.75,0.01976423537605237,0.7468012036123491,0.01889470655396345
UCI-489,18,without_gender,Balanced_RandomForest,0.8125,0.03423265984407288,0.8115639589168999,0.0342768111939006
UCI-489,18,without_gender,Euclidean_RBF_GSMOTE,0.8375,0.024999999999999998,0.8357656395891689,0.025438859338921576
UCI-489,18,without_gender,Fused_Grassmann_GSMOTE,0.825,0.036443449342783124,0.8232166199813259,0.037237349578575135
UCI-489,18,without_gender,PLS_DA,0.825,0.03061862178478973,0.8232904659839644,0.03076980833551717
UCI-489,18,without_gender,SMOTE_LogReg,0.75,0.01976423537605237,0.7468012036123491,0.01889470655396345
UCI-489,19,with_gender,Adaptive_Subspace_Fusion,0.8375,0.04238956239453292,0.8356676003734828,0.043174344708274894
UCI-489,19,with_gender,Balanced_LinearSVM,0.775,0.050775240028974745,0.768216619981326,0.054658734463244485
UCI-489,19,with_gender,Balanced_LogReg,0.85,0.046770717334674264,0.8462582360879575,0.048981486345608845
UCI-489,19,with_gender,Balanced_RandomForest,0.825,0.053764532919016415,0.822594854406,0.05429113589535488
UCI-489,19,with_gender,Euclidean_RBF_GSMOTE,0.8375,0.046770717334674264,0.8348305152020323,0.0485987182843178
UCI-489,19,with_gender,Fused_Grassmann_GSMOTE,0.8375,0.04238956239453292,0.8356676003734828,0.043174344708274894
UCI-489,19,with_gender,PLS_DA,0.8625,0.045927932677184584,0.8613632119514472,0.04647638015844813
UCI-489,19,with_gender,SMOTE_LogReg,0.85,0.046770717334674264,0.8462582360879575,0.048981486345608845
UCI-489,19,without_gender,Adaptive_Subspace_Fusion,0.8375,0.0318688719599549,0.835143874013843,0.03268910816863897
UCI-489,19,without_gender,Balanced_LinearSVM,0.8125,0.04419417382415922,0.8076167795053244,0.04591990173583304
UCI-489,19,without_gender,Balanced_LogReg,0.8125,0.052291251658379716,0.805997648722107,0.05486477633446872
UCI-489,19,without_gender,Balanced_RandomForest,0.825,0.06373774391990981,0.823094387552592,0.06405905676731972
UCI-489,19,without_gender,Euclidean_RBF_GSMOTE,0.825,0.036443449342783124,0.8219972820437217,0.03735088841383324
UCI-489,19,without_gender,Fused_Grassmann_GSMOTE,0.8375,0.0318688719599549,0.835143874013843,0.03268910816863897
UCI-489,19,without_gender,PLS_DA,0.8375,0.0318688719599549,0.8363632119514472,0.03243599947628686
UCI-489,19,without_gender,SMOTE_LogReg,0.8125,0.052291251658379716,0.805997648722107,0.05486477633446872
UCI-489,42,with_gender,Adaptive_Subspace_Fusion,0.875,0.03952847075210474,0.8732904659839644,0.04018108330303391
UCI-489,42,with_gender,Balanced_LinearSVM,0.8,0.012499999999999999,0.7973987759746274,0.012895913936796219
UCI-489,42,with_gender,Balanced_LogReg,0.8,0.023385358667337132,0.795578898225957,0.02565258543045974
UCI-489,42,with_gender,Balanced_RandomForest,0.8,0.049999999999999996,0.7989169000933707,0.050084799511763464
UCI-489,42,with_gender,Euclidean_RBF_GSMOTE,0.8625,0.036443449342783124,0.8604426601949822,0.03699573277529141
UCI-489,42,with_gender,Fused_Grassmann_GSMOTE,0.875,0.03952847075210474,0.8732904659839644,0.04018108330303391
UCI-489,42,with_gender,PLS_DA,0.825,0.03061862178478972,0.8224968151903136,0.031248912058411394
UCI-489,42,with_gender,SMOTE_LogReg,0.8,0.023385358667337132,0.795578898225957,0.02565258543045974
UCI-489,42,without_gender,Adaptive_Subspace_Fusion,0.8375,0.03186887195995491,0.8347470486170178,0.03257034389980177
UCI-489,42,without_gender,Balanced_LinearSVM,0.7375,0.06059599821770411,0.7271598301938859,0.06621853704976881
UCI-489,42,without_gender,Balanced_LogReg,0.775,0.0318688719599549,0.7668324657798342,0.03359161640922144
UCI-489,42,without_gender,Balanced_RandomForest,0.7875,0.05796011559684814,0.7854715219421102,0.05870711287753549
UCI-489,42,without_gender,Euclidean_RBF_GSMOTE,0.8375,0.03186887195995491,0.8347470486170178,0.03257034389980177
UCI-489,42,without_gender,Fused_Grassmann_GSMOTE,0.8375,0.03186887195995491,0.8347470486170178,0.03257034389980177
UCI-489,42,without_gender,PLS_DA,0.8125,0.03423265984407288,0.8081308852825881,0.034926887438471964
UCI-489,42,without_gender,SMOTE_LogReg,0.775,0.0318688719599549,0.7668324657798342,0.03359161640922144
